Year,Town,Type,Return,Exempt,MarJnt,Single,MarSep,HdHous,AGI,FedTI,VTI,NetVTax
2006,Springfield,Grand Total,4646,8475.0,1849.0,2272.0,69.0,456.0,185218670.01,119912116.0,116241453.0,5159190.109000003
2006,St. Albans City,Grand Total,3401,6143.0,1118.0,1822.0,56.0,405.0,132291149.0,81716369.0,80627785.0,3526719.3371999995
2006,St. Albans Town,Grand Total,2859,5614.0,1297.0,1258.0,45.0,259.0,137835873.0,92667805.01,90012485.00999999,4245815.863600002
2006,St. George,Grand Total,326,612.0,140.0,147.0,1.0,38.0,19496524.0,13803660.0,12895911.0,701142.6390000001
2006,St. Johnsbury,Grand Total,3459,6415.0,1316.0,1708.0,38.0,397.0,130406571.0,82392766.0,80439579.0,3586801.9565999988
2006,Stamford,Grand Total,382,793.0,214.0,148.0,3.0,17.0,19665301.0,13029658.01,12755854.01,209808.053
2006,Stannard,Grand Total,95,181.0,39.0,40.0,1.0,15.0,3683937.0,2424991.0,2056823.0,78710.0
2006,Starksboro,Grand Total,847,1706.0,364.0,388.0,15.0,80.0,36831632.0,23654130.0,22759240.0,944702.2865
2006,Stockbridge,Grand Total,340,659.0,157.0,146.0,6.0,31.0,14970239.0,9791889.0,9459307.0,390504.84050000005
2006,Stowe,Grand Total,2463,4218.0,933.0,1350.0,43.0,137.0,277682701.0,214898306.0,192732177.0,12474421.790099995
2006,Strafford,Grand Total,572,1093.0,269.0,253.0,8.0,42.0,35873506.0,25841906.0,24147220.0,1269777.8722
2006,Stratton,Grand Total,194,280.0,59.0,123.0,8.0,4.0,11011935.0,7815898.0,7357097.0,357682.3621
2006,Sudbury,Grand Total,256,493.0,136.0,104.0,2.0,14.0,13401705.0,9155600.0,8456388.0,404150.5933
2006,Sunderland,Grand Total,426,815.0,228.0,165.0,5.0,28.0,23808389.0,16563730.0,15012825.0,711440.6644
2006,Sutton,Grand Total,444,880.0,220.0,179.0,5.0,40.0,17212910.0,10866513.0,9969921.0,394253.2959
2006,Swanton,Grand Total,3172,6162.0,1376.0,1424.0,50.0,322.0,136243655.0,89855143.0,88414131.0,3962560.6042
2006,Thetford,Grand Total,1429,2679.0,636.0,653.0,31.0,109.0,81860290.00999999,57522879.0,54800467.0,2762696.238300001
2006,Tinmouth,Grand Total,275,528.0,135.0,116.0,3.0,21.0,12384635.0,8161556.0,7682978.0,352754.7914000001
2006,Topsham,Grand Total,566,1081.0,248.0,268.0,4.0,46.0,20550848.0,12847209.0,12344748.0,522632.0498
2006,Townshend,Grand Total,575,1055.0,238.0,276.0,18.0,43.0,29529879.0,20680091.0,18688862.0,811451.8521000005
2006,Troy,Grand Total,822,1572.0,349.0,383.0,8.0,82.0,26402630.0,15881784.0,15604407.0,673977.3987
2006,Tunbridge,Grand Total,635,1162.0,278.0,296.0,8.0,53.0,41349662.0,31503436.0,26527818.0,880939.3974
2006,Underhill ID,Grand Total,403,712.0,169.0,211.0,2.0,21.0,19925135.0,13654254.0,13275765.0,631412.1416999999
2006,Underhill Town,Grand Total,1194,2461.0,650.0,484.0,9.0,51.0,81035059.0,57338317.0,55417236.0,2786947.499600001
2006,Vergennes,Grand Total,1370,2437.0,492.0,736.0,15.0,127.0,52511767.0,33664892.0,32635051.0,1381435.1318
2006,Vernon,Grand Total,1038,2073.0,503.0,441.0,12.0,82.0,50358727.0,33129583.0,32836016.0,1346848.1943000006
2006,Vershire,Grand Total,332,619.0,150.0,157.0,2.0,23.0,14093448.0,8800969.0,8769781.0,376736.05630000005
2006,Victory,Grand Total,31,44.0,10.0,18.0,0.0,3.0,800908.0,437314.0,430212.0,14530.2134
2006,Waitsfield,Grand Total,990,1765.0,399.0,507.0,13.0,71.0,59685426.0,43406899.0,39919101.0,2127678.2804
2006,Walden,Grand Total,379,806.0,192.0,147.0,2.0,38.0,13926693.0,8740047.0,8534669.0,345361.42250000004
2006,Wallingford,Grand Total,1127,2054.0,506.0,528.0,9.0,84.0,51660650.0,34661828.0,33595427.0,1483473.6169999996
2006,Waltham,Grand Total,221,432.0,114.0,98.0,2.0,7.0,12562369.0,8746144.0,8336786.0,399393.7364
2006,Wardsboro,Grand Total,399,725.0,174.0,187.0,8.0,30.0,14801502.0,8914835.0,8549488.0,356534.0363
2006,Warren,Grand Total,848,1473.0,313.0,462.0,13.0,60.0,56228296.0,41486204.0,38044197.0,1983851.8356
2006,Washington,Grand Total,571,1056.0,258.0,273.0,5.0,35.0,21516905.0,13713400.0,13423721.0,557599.2535000001
2006,Waterbury,Grand Total,2755,4991.0,1119.0,1356.0,59.0,221.0,157741327.0,112005541.0,109040131.0,5457674.408500001
2006,Waterford,Grand Total,617,1285.0,341.0,235.0,10.0,31.0,31309372.0,21189088.0,20715019.0,972381.2452
2006,Waterville,Grand Total,375,712.0,160.0,176.0,7.0,32.0,14480657.0,9242665.0,8867350.0,381747.4463
2006,Weathersfield,Grand Total,1414,2623.0,676.0,620.0,19.0,99.0,61687874.0,41095887.0,40185300.0,1801552.3507
2006,Wells,Grand Total,592,1106.0,260.0,276.0,11.0,45.0,28620249.0,19747164.0,18773079.0,813589.0586
2006,Wells River,Grand Total,236,395.0,67.0,137.0,3.0,29.0,6650581.0,3780813.0,3735281.0,141235.45
2006,West Fairlee,Grand Total,272,532.0,128.0,107.0,9.0,28.0,12710093.0,8663012.0,8565554.0,402974.8333
2006,West Haven,Grand Total,130,238.0,67.0,56.0,0.0,7.0,5561142.0,3674083.0,3338436.0,142690.0
2006,West Rutland,Grand Total,1341,2385.0,505.0,700.0,15.0,121.0,49334974.0,31422396.0,31009569.0,1309648.9485000002
2006,West Windsor,Grand Total,507,957.0,264.0,215.0,10.0,18.0,42260213.0,35335766.0,32784657.0,1325681.7819000005
2006,Westfield,Grand Total,248,480.0,126.0,98.0,4.0,20.0,8611795.0,5116239.0,4895119.0,198603.0283
2006,Westford,Grand Total,949,1935.0,471.0,405.0,11.0,62.0,59362520.0,41986119.0,40372818.0,2047967.2354
2006,Westminster,Grand Total,1460,2763.0,673.0,652.0,24.0,111.0,75809481.0,52970688.0,48584403.0,2493402.8807
2006,Westmore,Grand Total,163,309.0,91.0,60.0,1.0,11.0,7290421.0,5041306.0,4945423.0,240888.05940000003
2006,Weston,Grand Total,301,547.0,144.0,138.0,2.0,17.0,23661625.0,17777122.0,15932135.0,807866.6089
2006,Weybridge,Grand Total,430,862.0,211.0,189.0,5.0,25.0,38980017.0,29748316.0,25251470.0,1586361.7093
2006,Wheelock,Grand Total,312,618.0,157.0,129.0,5.0,21.0,11519181.0,6865754.0,6721202.0,267045.4661
2006,Whiting,Grand Total,242,435.0,98.0,128.0,4.0,12.0,9158910.0,5870560.0,5589989.0,260818.9814
2006,Whitingham,Grand Total,609,1169.0,293.0,264.0,7.0,45.0,26885398.0,17871315.0,17154201.0,713262.1682999998
2006,Williamstown,Grand Total,1650,3203.0,758.0,712.0,24.0,156.0,65623215.0,41791727.0,41274969.0,1712806.7177
2006,Williston,Grand Total,4507,8868.0,2086.0,2075.0,63.0,283.0,316976604.0,230236494.0,223682146.0,11955081.008200005
2006,Wilmington,Grand Total,1077,1895.0,395.0,566.0,23.0,93.0,49970803.51,33873841.0,31303953.0,1433558.7419999999
2006,Windham,Grand Total,276,498.0,105.0,136.0,7.0,28.0,13203316.0,8756193.0,7931153.0,371558.90430000005
2006,Windsor,Grand Total,1893,3402.0,690.0,958.0,37.0,208.0,71161943.72,45439195.0,44322163.0,1835107.7191
2006,Winhall,Grand Total,382,701.0,196.0,163.0,11.0,12.0,46702182.0,37983314.0,33133142.0,1627218.5268
2006,Winooski,Grand Total,3334,5234.0,833.0,2141.0,40.0,320.0,108172859.01,67637003.0,66906238.0,2767267.3327
2006,Wolcott,Grand Total,794,1536.0,330.0,364.0,11.0,89.0,28374449.0,17302989.0,16753330.0,658644.5593000001
2006,Woodbury,Grand Total,432,813.0,198.0,194.0,8.0,32.0,19466457.0,13052143.0,12550856.0,563774.9198
2006,Woodford,Grand Total,182,356.0,90.0,80.0,6.0,6.0,7232215.0,4577456.0,4453302.0,151021.71639999998
2006,Woodstock,Grand Total,1755,3027.0,703.0,902.0,40.0,110.0,129870411.0,96583138.0,85902960.0,4420924.7004
2006,Worcester,Grand Total,495,951.0,237.0,209.0,12.0,37.0,21166368.0,13926406.0,13608131.0,580639.2729999999
2006,Suppressed,Grand Total,184,362.0,98.0,72.0,5.0,9.0,5986787.0,6128731.0,5696139.0,284503.1365
2007,Addison,Grand Total,809,1599.0,378.0,367.0,13.0,51.0,37418491.0,24848437.0,23422032.0,1058559.7686000005
2007,Albany,Grand Total,410,825.0,202.0,168.0,5.0,35.0,14152136.0,8387051.0,7918861.0,325598.4126
2007,Alburgh,Grand Total,1061,1989.0,454.0,494.0,19.0,94.0,43777458.0,28343913.0,27207273.0,1177161.5764
2007,Andover,Grand Total,228,438.0,120.0,97.0,5.0,6.0,13409612.0,9429363.0,8288606.0,340733.4339
2007,Arlington,Grand Total,1370,2402.0,549.0,693.0,22.0,106.0,68807457.00999999,46336841.0,43404697.0,2029034.4276
2007,Athens,Grand Total,167,325.0,72.0,73.0,2.0,20.0,5958347.0,3549481.0,3451297.0,142744.0
2007,Bakersfield,Grand Total,589,1231.0,289.0,237.0,9.0,54.0,25770097.0,16456197.0,16216846.0,672390.5349999999
2007,Baltimore,Grand Total,115,220.0,61.0,47.0,0.0,7.0,4703535.0,3009789.0,2953096.0,126013.636
2007,Barnard,Grand Total,449,840.0,227.0,189.0,12.0,21.0,42206815.0,32400312.0,23474668.0,1274713.0180000002
2007,Barnet,Grand Total,796,1596.0,392.0,332.0,13.0,59.0,39114909.0,26800540.0,25105747.0,1169152.6473
2007,Barre City,Grand Total,4657,7923.0,1386.0,2605.0,72.0,594.0,157832085.0,97497009.0,95833235.0,3920224.160699999
2007,Barre Town,Grand Total,4142,7956.0,1975.0,1807.0,41.0,319.0,223446947.0,154027567.0,149328482.0,7344875.9673
2007,Barton,Grand Total,932,1743.0,379.0,454.0,15.0,84.0,31663917.0,17783556.0,17298522.0,699662.6357000001
2007,Belvidere,Grand Total,163,292.0,64.0,86.0,4.0,9.0,6017650.0,3585804.0,3288542.0,134168.2419
2007,Bennington,Grand Total,7122,12755.0,2464.0,3698.0,126.0,834.0,303716819.86,198347776.85,188044100.85,8136744.779899998
2007,Benson,Grand Total,477,947.0,223.0,201.0,6.0,47.0,19474386.0,12340425.0,11679129.0,486506.32490000007
2007,Berkshire,Grand Total,647,1374.0,327.0,258.0,9.0,53.0,26281097.0,16462936.0,16127569.0,674478.6987999999
2007,Berlin,Grand Total,1376,2453.0,553.0,666.0,16.0,141.0,70006444.0,48571680.0,47432688.0,2382637.504
2007,Bethel,Grand Total,1014,1902.0,429.0,453.0,22.0,110.0,42305471.0,27020344.0,26102729.0,1088759.2088
2007,Bloomfield,Grand Total,103,198.0,44.0,44.0,2.0,13.0,3622647.0,2044454.0,2037485.0,78350.7289
2007,Bolton,Grand Total,584,1114.0,268.0,274.0,4.0,38.0,31273115.0,21182538.0,20559871.0,923413.3375
2007,Bradford,Grand Total,1414,2596.0,536.0,686.0,30.0,162.0,60578046.0,39623300.0,38139040.0,1710406.8648000003
2007,Braintree,Grand Total,631,1179.0,275.0,277.0,8.0,71.0,24582470.0,15838350.0,15440733.0,666187.4751999998
2007,Brandon,Grand Total,2079,3810.0,855.0,1043.0,17.0,164.0,86430170.01,55962932.0,54226108.0,2385966.1152
2007,Brattleboro,Grand Total,6324,10679.0,1936.0,3584.0,97.0,707.0,277800816.0,187752430.0,177945480.0,8382461.994599999
2007,Bridgewater,Grand Total,497,873.0,213.0,244.0,6.0,34.0,26372526.0,18125476.0,16405685.0,895564.85
2007,Bridport,Grand Total,614,1183.0,294.0,275.0,9.0,36.0,26945580.0,18098104.0,17120268.0,761998.0495
2007,Brighton,Grand Total,581,1047.0,225.0,290.0,8.0,58.0,17001942.0,9730291.0,9303711.0,367076.225
2007,Bristol,Grand Total,2073,3784.0,796.0,1044.0,45.0,188.0,87865834.0,57644938.0,55657900.0,2460095.4182
2007,Brookfield,Grand Total,577,1154.0,305.0,224.0,9.0,39.0,31789330.0,21532850.0,20383394.0,982731.9546
2007,Brookline,Grand Total,247,496.0,115.0,114.0,4.0,14.0,10749180.0,6713247.0,6487486.0,248928.2223
2007,Brownington,Grand Total,449,898.0,197.0,195.0,9.0,48.0,13263086.0,7294344.0,7172532.0,266930.95700000005
2007,Brunswick,Grand Total,43,78.0,20.0,22.0,0.0,1.0,1086402.0,525148.0,507924.0,18169.9621
2007,Burke,Grand Total,858,1636.0,367.0,407.0,12.0,72.0,47305400.0,34349478.0,29308683.0,1620841.8774000003
2007,Burlington,Grand Total,18203,27925.0,4578.0,12023.0,252.0,1350.0,893470979.78,629245292.78,590872477.78,30601128.835100006
2007,Cabot,Grand Total,650,1325.0,324.0,267.0,12.0,47.0,27502189.0,17650043.0,16901746.0,787972.7701000002
2007,Calais,Grand Total,832,1578.0,378.0,391.0,5.0,58.0,50890993.0,36222042.0,33583511.0,1856530.5809
2007,Cambridge,Grand Total,1836,3478.0,784.0,863.0,26.0,163.0,86053932.0,56513747.0,54346106.0,2394735.700299999
2007,Canaan,Grand Total,451,917.0,229.0,178.0,5.0,39.0,15705361.0,9369079.0,9142373.0,353288.6658
2007,Castleton,Grand Total,1927,3463.0,813.0,932.0,26.0,156.0,84936875.97,55734842.73,54421366.73,2417550.6195
2007,Cavendish,Grand Total,636,1181.0,281.0,311.0,5.0,39.0,26896804.0,17481076.0,16761408.0,718084.1283000001
2007,Charleston,Grand Total,508,942.0,216.0,237.0,8.0,47.0,15388871.0,8922434.0,8722314.0,353146.17600000004
2007,Charlotte,Grand Total,1893,3803.0,940.0,838.0,19.0,96.0,323548373.0,256788687.0,223689066.0,15763877.1111
2007,Chelsea,Grand Total,622,1155.0,277.0,295.0,7.0,43.0,25442576.0,16510841.0,15623129.0,673432.5887999998
2007,Chester,Grand Total,1677,3050.0,686.0,835.0,26.0,130.0,66089595.01,42624673.0,40664144.0,1758163.0375
2007,Chittenden,Grand Total,941,1670.0,361.0,502.0,19.0,59.0,50614919.0,35439800.0,34303870.0,1630239.4930000002
2007,Clarendon,Grand Total,1387,2582.0,597.0,651.0,27.0,112.0,60213509.0,39357894.0,38288376.0,1718377.0066000002
2007,Colchester,Grand Total,8146,14844.0,3272.0,4083.0,113.0,678.0,478915433.0,336130796.0,325413669.0,16162941.9206
2007,Concord,Grand Total,571,1108.0,260.0,259.0,10.0,42.0,20158394.0,11934518.0,11760705.0,458329.7743
2007,Corinth,Grand Total,696,1324.0,321.0,306.0,17.0,52.0,28208835.0,17543429.0,17067040.0,746218.917
2007,Cornwall,Grand Total,556,1135.0,299.0,222.0,8.0,27.0,47024182.0,34663389.0,31135878.0,1765845.9213
2007,Coventry,Grand Total,446,904.0,228.0,177.0,6.0,35.0,17361637.0,10510918.0,10252882.0,411715.117
2007,Craftsbury,Grand Total,567,1061.0,266.0,264.0,5.0,32.0,23578548.0,15067650.0,13828676.0,629612.4582999999
2007,Danby,Grand Total,689,1302.0,318.0,318.0,4.0,49.0,28261374.0,18218449.0,17644344.0,755872.9058
2007,Danville,Grand Total,1160,2200.0,547.0,514.0,23.0,76.0,58525261.0,39481334.0,37529550.0,1808743.4529
2007,Derby,Grand Total,2395,4523.0,1054.0,1097.0,30.0,214.0,110662250.0,74214814.0,69874549.0,3483150.9293
2007,Dorset,Grand Total,1105,1938.0,463.0,532.0,26.0,84.0,103857006.0,79847689.0,72740293.0,4089399.0684000007
2007,Dover,Grand Total,743,1239.0,272.0,386.0,21.0,64.0,32452620.0,22230141.0,21089975.0,950648.8242
2007,Dummerston,Grand Total,994,1827.0,444.0,459.0,20.0,71.0,85132667.0,65562348.0,57001625.0,2990577.1045999993
2007,Duxbury,Grand Total,626,1179.0,295.0,283.0,8.0,40.0,33480887.0,23116345.0,22357702.0,1025696.4458
2007,East Haven,Grand Total,152,267.0,62.0,74.0,1.0,15.0,5345474.0,3183200.0,2929637.0,120390.53300000001
2007,East Montpelier,Grand Total,1320,2546.0,613.0,571.0,20.0,116.0,79224315.01,56509230.0,53311566.0,2801971.2833
2007,Eden,Grand Total,640,1193.0,240.0,311.0,11.0,78.0,22760064.0,13640889.0,13180617.0,577503.8080000001
2007,Elmore,Grand Total,409,813.0,208.0,174.0,9.0,18.0,25655394.0,19101476.0,18053845.0,912722.895
2007,Enosburg,Grand Total,1416,2735.0,558.0,676.0,20.0,162.0,54133171.0,34012083.0,32621013.0,1426447.7556000003
2007,Essex Junction,Grand Total,5803,10115.0,2039.0,3231.0,69.0,464.0,294858853.0,199705946.01,196318594.01,9133690.557300003
2007,Essex Town,Grand Total,4551,9461.0,2364.0,1888.0,13.0,286.0,355271552.0,258847853.0,247888899.0,13636984.4095
2007,Fair Haven,Grand Total,1422,2647.0,564.0,673.0,20.0,165.0,51803056.01,31997992.0,31286303.0,1242448.6319
2007,Fairfax,Grand Total,2071,4315.0,1034.0,864.0,28.0,145.0,110934570.0,73818780.0,72720793.0,3289806.385
2007,Fairfield,Grand Total,916,1915.0,441.0,397.0,7.0,71.0,42764452.0,29311500.0,28270783.0,1313303.5913
2007,Fairlee,Grand Total,603,1014.0,211.0,321.0,15.0,56.0,31167321.0,22073258.0,21645913.0,1194619.342
2007,Fayston,Grand Total,580,1108.0,276.0,242.0,16.0,46.0,50247135.01,38404022.0,34403425.0,1675094.8555000003
2007,Ferrisburgh,Grand Total,1401,2694.0,645.0,636.0,19.0,101.0,76235984.0,53125456.0,50309222.0,2398685.9590000003
2007,Fletcher,Grand Total,549,1185.0,299.0,204.0,7.0,39.0,43626695.0,32651324.0,27368848.0,1585660.1998
2007,Franklin,Grand Total,692,1356.0,317.0,308.0,11.0,56.0,27915101.0,17849527.0,17459108.0,738273.9750000002
2007,Georgia,Grand Total,2018,4379.0,1067.0,755.0,32.0,164.0,118134289.0,80816748.0,77972361.0,3708047.2902000006
2007,Glover,Grand Total,519,1040.0,245.0,223.0,5.0,46.0,20081800.01,12610059.0,12135175.0,539965.0659
2007,Goshen,Grand Total,88,149.0,37.0,50.0,0.0,1.0,4123203.0,2737571.0,2658199.0,120777.0
2007,Grafton,Grand Total,337,637.0,179.0,140.0,7.0,11.0,17110822.0,11078200.0,10456946.0,453902.3148
2007,Granby,Grand Total,29,56.0,18.0,8.0,1.0,2.0,843342.0,448957.0,404806.0,14547.0
2007,Grand Isle,Grand Total,1098,2050.0,513.0,479.0,16.0,90.0,64565109.0,44402323.0,43154253.0,2103138.9157
2007,Granville,Grand Total,162,285.0,65.0,80.0,3.0,14.0,6590289.0,4409153.0,4210926.0,176972.8217
2007,Greensboro,Grand Total,392,717.0,165.0,204.0,4.0,19.0,17912332.0,12035808.0,10902117.0,551287.4850999999
2007,Groton,Grand Total,473,955.0,227.0,200.0,9.0,37.0,19107168.0,11923713.0,11723055.0,534267.0462999999
2007,Guildhall,Grand Total,127,237.0,65.0,50.0,3.0,9.0,5878619.0,3766150.0,3570652.0,157995.20609999998
2007,Guilford,Grand Total,1093,2010.0,475.0,518.0,22.0,78.0,55057044.53,37502369.53,36182494.53,1522817.6343
2007,Halifax,Grand Total,336,637.0,160.0,150.0,7.0,19.0,15674758.0,10121064.0,9456195.0,377374.5813
2007,Hancock,Grand Total,189,329.0,73.0,89.0,7.0,20.0,6890804.0,4303880.0,4194647.0,183915.929
2007,Hardwick,Grand Total,1489,2880.0,582.0,695.0,21.0,191.0,48872552.0,29277331.0,28159894.0,1174922.5235
2007,Hartford,Grand Total,5444,9610.0,2055.0,2800.0,88.0,501.0,288772320.01,198095986.0,190908753.0,9189330.3375
2007,Hartland,Grand Total,1756,3328.0,811.0,813.0,23.0,109.0,104634970.0,71592277.0,67879630.0,3307313.9797999994
2007,Highgate,Grand Total,1599,3221.0,723.0,672.0,28.0,176.0,65734353.0,42556969.0,41862067.0,1790745.1888999997
2007,Hinesburg,Grand Total,2288,4389.0,1040.0,1041.0,35.0,172.0,151956968.0,108887870.0,102894873.0,5473993.187599999
2007,Holland,Grand Total,288,606.0,145.0,114.0,4.0,25.0,10418090.0,6118022.0,5858027.0,221464.1096
2007,Hubbardton,Grand Total,314,591.0,154.0,138.0,1.0,21.0,17138362.0,11673499.0,11324574.0,609783.0761000001
2007,Huntington,Grand Total,967,1896.0,463.0,426.0,13.0,65.0,54352859.0,37255037.0,35275472.0,1620852.7921000004
2007,Hyde Park,Grand Total,1514,2824.0,640.0,706.0,23.0,145.0,67915382.33,44401519.34,42781590.34,2065334.1609
2007,Ira,Grand Total,192,404.0,102.0,77.0,4.0,9.0,10947605.0,7617659.0,7541550.0,340759.0
2007,Irasburg,Grand Total,551,1167.0,277.0,219.0,6.0,49.0,19083026.0,10834426.0,10651167.0,444749.5132
2007,Isle La Motte,Grand Total,251,466.0,121.0,110.0,4.0,16.0,11809550.0,7345300.0,7183339.0,275728.3427
2007,Jamaica,Grand Total,470,884.0,198.0,222.0,10.0,40.0,21438145.0,14820127.0,14314624.0,645986.2285000001
2007,Jay,Grand Total,215,427.0,112.0,87.0,0.0,16.0,8992592.0,6126370.0,6057153.0,286105.3004
2007,Jericho,Grand Total,2029,4097.0,1007.0,889.0,15.0,118.0,145456267.0,104868150.0,99119774.0,5246156.0798
2007,Jericho ID,Grand Total,457,1077.0,300.0,130.0,5.0,22.0,37873576.0,28025586.0,27436496.0,1363053.0483999995
2007,Johnson,Grand Total,1483,2602.0,481.0,785.0,29.0,188.0,51813307.0,31658280.0,30121115.0,1232970.6289000004
2007,Killington,Grand Total,656,953.0,184.0,439.0,9.0,24.0,31237595.0,21507735.0,20546204.0,917846.4245999998
2007,Kirby,Grand Total,185,393.0,99.0,67.0,6.0,13.0,10122412.0,6729294.0,6430897.0,280791.6181
2007,Landgrove,Grand Total,80,150.0,40.0,33.0,0.0,7.0,8724449.0,6446098.0,5787205.0,384184.37200000003
2007,Leicester,Grand Total,517,1013.0,258.0,229.0,4.0,26.0,24731265.0,16419422.0,15744908.0,778769.4648
2007,Lemington,Grand Total,44,80.0,22.0,18.0,1.0,3.0,1734493.0,1020269.0,997368.0,41878.0
2007,Lincoln,Grand Total,671,1296.0,295.0,314.0,16.0,46.0,43546403.0,31822252.0,27386090.0,1551918.3103
2007,Londonderry,Grand Total,974,1738.0,399.0,486.0,14.0,75.0,49173872.0,33858260.0,31198906.0,1480754.1805000002
2007,Lowell,Grand Total,399,830.0,187.0,182.0,5.0,25.0,11806988.0,6835747.0,6680652.0,251619.207
2007,Ludlow,Grand Total,1211,1943.0,422.0,678.0,28.0,83.0,56115551.0,38847949.0,36756387.0,1706898.1810000006
2007,Lunenburg,Grand Total,578,1149.0,292.0,220.0,7.0,59.0,18119833.01,10139180.0,9975351.0,371919.7897
2007,Lyndon,Grand Total,2655,4719.0,1005.0,1348.0,39.0,263.0,111374914.0,74009935.0,71100893.0,3737471.8664
2007,Maidstone,Grand Total,73,141.0,43.0,22.0,0.0,8.0,2945472.0,1829167.0,1799863.0,72426.0
2007,Manchester,Grand Total,2432,4265.0,925.0,1240.0,48.0,219.0,175591071.0,127103214.0,115157995.0,6462175.221099998
2007,Marlboro,Grand Total,427,763.0,180.0,208.0,12.0,27.0,33240330.0,23695906.0,20997568.0,1244781.4107
2007,Marshfield,Grand Total,762,1457.0,335.0,335.0,16.0,76.0,33318620.0,22208380.0,21550384.0,962291.6537
2007,Mendon,Grand Total,598,1081.0,261.0,295.0,7.0,35.0,46979504.0,35949966.0,32913256.0,1849529.3977000003
2007,Middlebury,Grand Total,3350,5815.0,1199.0,1819.0,42.0,290.0,175873253.0,122136278.0,115950310.0,5661591.137
2007,Middlesex,Grand Total,888,1743.0,432.0,372.0,14.0,70.0,51521874.0,36158404.0,34849311.0,1681282.0559
2007,Middletown Springs,Grand Total,404,748.0,199.0,170.0,5.0,30.0,19931642.0,13507497.0,12602692.0,536120.4733
2007,Milton,Grand Total,5261,10222.0,2335.0,2346.0,83.0,497.0,268227080.03,180487676.0,173733421.0,8015715.692400004
2007,Monkton,Grand Total,870,1853.0,498.0,318.0,10.0,44.0,53531727.0,36691361.0,35809053.0,1790500.8748
2007,Montgomery,Grand Total,586,1094.0,237.0,278.0,10.0,61.0,21521024.0,13969502.0,13469968.0,624854.3308
2007,Montpelier,Grand Total,4325,7232.0,1417.0,2457.0,59.0,392.0,226027523.78,159271156.0,153163681.0,7488188.849199999
2007,Moretown,Grand Total,837,1582.0,375.0,391.0,14.0,57.0,45409092.0,31375044.0,30316217.0,1462047.6707
2007,Morgan,Grand Total,353,654.0,172.0,148.0,8.0,25.0,16499732.0,10855729.0,10299173.0,498831.1792
2007,Morristown,Grand Total,2719,4943.0,1010.0,1388.0,38.0,283.0,127990698.71,83630996.0,80248000.0,3989846.3047
2007,Mt. Holly,Grand Total,664,1244.0,318.0,279.0,10.0,57.0,31889666.0,20695761.0,19659707.0,793270.0654999998
2007,Mt. Tabor,Grand Total,82,162.0,38.0,35.0,0.0,9.0,3182235.0,1839883.0,1789085.0,71718.7179
2007,N. Bennington ID,Grand Total,595,1079.0,224.0,313.0,9.0,49.0,25812311.0,16747404.0,15995590.0,695296.6777
2007,New Haven,Grand Total,918,1775.0,425.0,411.0,12.0,70.0,46538726.0,32129530.0,30562747.0,1444532.6857000003
2007,Newark,Grand Total,254,473.0,110.0,114.0,9.0,21.0,10502814.0,6709400.0,6054751.0,236790.08399999997
2007,Newbury,Grand Total,844,1587.0,392.0,380.0,12.0,60.0,37449014.0,24894533.0,23673679.0,1071759.3546000002
2007,Newfane,Grand Total,864,1550.0,391.0,405.0,12.0,56.0,41482630.0,28814797.0,27252706.0,1274770.9763
2007,Newport City,Grand Total,2090,3640.0,711.0,1109.0,27.0,243.0,72430398.0,44486809.0,43341594.0,1966485.0051
2007,Newport Town,Grand Total,827,1608.0,395.0,351.0,13.0,68.0,32920735.0,20911755.0,20094628.0,850835.3438999997
2007,North Hero,Grand Total,458,867.0,238.0,194.0,6.0,20.0,30673073.0,21603539.0,20478176.0,952344.6818
2007,Northfield,Grand Total,2356,4246.0,920.0,1180.0,28.0,228.0,101615593.17,66085033.48,64947238.48,2804478.2846
2007,Norton,Grand Total,85,138.0,36.0,43.0,2.0,4.0,2600353.0,1512345.0,1458169.0,60778.0061
2007,Norwich,Grand Total,1834,3508.0,803.0,881.0,39.0,111.0,268406636.0,214536456.0,179899408.0,10919924.397200003
2007,Orange,Grand Total,553,1045.0,252.0,249.0,8.0,44.0,21818179.0,13786629.0,13508070.0,535391.4214
2007,Orleans,Grand Total,540,962.0,180.0,282.0,12.0,66.0,17124189.0,10202827.0,9932733.0,403871.78790000005
2007,Orwell,Grand Total,602,1221.0,295.0,247.0,10.0,50.0,23742888.0,15284382.0,14742228.0,605962.9328
2007,Panton,Grand Total,310,627.0,162.0,120.0,4.0,24.0,18917762.0,13822237.0,12216889.0,655604.4868000001
2007,Pawlet,Grand Total,716,1390.0,328.0,316.0,15.0,57.0,32308528.0,21671545.0,20690938.0,743461.7757000001
2007,Peacham,Grand Total,363,687.0,166.0,169.0,4.0,24.0,19707871.0,13565660.0,12833563.0,641516.0813000001
2007,Peru,Grand Total,216,390.0,94.0,104.0,7.0,11.0,13648578.0,9571465.0,8563477.0,454528.4768
2007,Pittsfield,Grand Total,251,456.0,117.0,121.0,4.0,9.0,14603447.0,10672830.0,9699030.0,449538.4711000001
2007,Pittsford,Grand Total,1575,2965.0,722.0,718.0,28.0,107.0,78063677.0,52571312.0,51456555.0,2435248.9420000003
2007,Plainfield,Grand Total,768,1360.0,269.0,382.0,12.0,105.0,33392817.0,22337802.0,21593025.0,989420.9494000002
2007,Plymouth,Grand Total,287,496.0,131.0,139.0,4.0,13.0,16952230.0,11976095.0,10720919.0,500918.0504
